farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status
FARM0462,South USA,Wheat,21.98,6.9,20.87,257.15,49.0,9.76,None,Organic,28.37,2024-01-14,2024-06-02,140,3431.23,IOT3492,2024-06-05 05:00:00,13.4785,78.4591,0.4072,Mild
FARM0463,Central USA,Maize,43.19,5.89,16.36,240.07,56.01,8.0,Manual,Inorganic,99.6,2024-04-17,2024-09-01,137,3018.73,IOT5156,2024-06-04 19:00:00,34.6592,85.1497,0.3283,None
FARM0464,North India,Soybean,30.11,6.26,16.24,290.11,45.24,4.4,None,Organic,93.4,2024-01-20,2024-04-24,95,2192.54,IOT5272,2024-06-07 15:00:00,17.3635,77.6735,0.5383,Mild
FARM0465,East Africa,Soybean,33.08,6.48,32.75,192.26,44.34,7.39,None,Organic,65.28,2024-03-16,2024-07-02,108,3163.6,IOT7596,2024-06-03 07:00:00,14.149,77.9569,0.7081,Mild
FARM0466,Central USA,Maize,48.35,6.63,23.5,247.44,54.67,6.34,Manual,Organic,63.54,2024-02-13,2024-06-23,131,5314.49,IOT3100,2024-06-06 12:00:00,29.4648,73.9634,0.3242,Moderate
FARM0467,South India,Rice,40.98,6.65,22.59,215.44,59.12,7.35,Drip,Inorganic,25.06,2024-05-25,2024-10-21,149,3396.54,IOT1989,2024-06-03 15:00:00,14.8839,72.6767,0.6652,None
FARM0468,East Africa,Maize,40.36,7.47,24.89,148.88,78.2,8.72,None,Mixed,82.9,2024-02-11,2024-06-03,113,5778.86,IOT2761,2024-06-05 08:00:00,10.927,87.7359,0.7354,None
FARM0469,North India,Wheat,44.7,6.12,22.45,90.03,74.49,4.82,None,Inorganic,20.39,2024-03-18,2024-08-13,148,6329.53,IOT7701,2024-06-01 07:00:00,32.8036,76.4442,0.6132,None
FARM0470,East Africa,Rice,46.45,7.45,16.86,289.65,53.68,9.57,None,Organic,27.83,2024-04-22,2024-09-02,133,5748.16,IOT8619,2024-06-04 16:00:00,10.3109,73.3653,0.8583,None
FARM0471,North India,Cotton,20.04,5.51,29.64,198.62,62.12,5.18,Manual,Mixed,12.73,2024-04-10,2024-08-17,129,7023.26,IOT8823,2024-06-06 02:00:00,14.473,80.1839,0.6412,None
FARM0472,South India,Maize,14.01,5.67,28.71,155.07,58.95,9.84,None,Mixed,53.25,2024-03-10,2024-07-01,113,4914.99,IOT2757,2024-06-02 14:00:00,25.6107,80.5163,0.661,Severe
FARM0473,South India,Maize,10.51,7.12,15.5,270.9,54.41,8.83,Manual,Organic,73.81,2024-04-06,2024-07-27,112,2416.57,IOT1617,2024-06-06 23:00:00,28.1282,75.404,0.5373,None
FARM0474,Central USA,Cotton,19.01,6.35,18.72,159.86,70.9,4.87,Sprinkler,Mixed,85.78,2024-05-07,2024-09-01,117,6621.53,IOT2919,2024-06-07 09:00:00,29.0923,89.5505,0.8997,Mild
FARM0475,East Africa,Soybean,28.51,5.88,31.06,125.09,63.09,8.95,Manual,Organic,31.37,2024-03-04,2024-07-01,119,4652.2,IOT7255,2024-06-05 15:00:00,11.0495,80.4043,0.7555,Mild
FARM0476,South India,Cotton,40.73,7.45,26.05,136.23,89.76,9.18,Manual,Inorganic,59.99,2024-01-04,2024-04-30,117,4039.84,IOT2536,2024-06-01 16:00:00,28.7856,73.3625,0.7672,Mild
FARM0477,South USA,Maize,27.81,5.72,21.0,115.84,62.38,4.42,Sprinkler,Organic,10.87,2024-02-07,2024-07-05,149,3745.79,IOT7654,2024-06-07 10:00:00,29.7892,75.7411,0.4014,None
FARM0478,South USA,Maize,23.51,6.14,33.56,225.8,57.09,8.44,Manual,Inorganic,11.79,2024-05-15,2024-08-27,104,3524.46,IOT5475,2024-06-02 08:00:00,22.5401,87.9734,0.3497,Moderate
FARM0479,Central USA,Maize,23.65,6.18,34.34,64.8,76.34,4.78,Manual,Inorganic,1.94,2024-05-21,2024-08-27,98,3010.03,IOT6901,2024-06-06 01:00:00,23.5554,79.0898,0.8784,None
FARM0480,South USA,Cotton,39.71,5.68,26.76,52.98,43.91,8.49,Drip,Mixed,96.59,2024-03-20,2024-07-12,114,4995.49,IOT1613,2024-06-07 05:00:00,11.449,74.8138,0.5191,None
FARM0481,North India,Maize,13.09,6.9,21.37,214.49,72.28,8.38,Sprinkler,Inorganic,12.23,2024-03-15,2024-07-21,128,3860.56,IOT3982,2024-06-06 19:00:00,15.8307,73.2541,0.3195,None
FARM0482,East Africa,Cotton,40.12,6.74,17.51,131.85,78.56,8.56,Drip,Organic,84.67,2024-02-13,2024-07-10,148,5449.07,IOT8983,2024-06-06 04:00:00,28.6817,78.9446,0.4301,Mild
FARM0483,East Africa,Soybean,20.74,7.21,30.6,261.99,67.24,6.38,None,Mixed,98.44,2024-05-21,2024-10-14,146,4575.31,IOT9356,2024-06-05 16:00:00,33.9312,82.4201,0.7752,Moderate
FARM0484,North India,Maize,26.95,7.28,18.93,238.32,78.4,5.09,Manual,Inorganic,76.41,2024-01-26,2024-05-29,124,1667.46,IOT9067,2024-06-02 12:00:00,31.6295,84.4952,0.8497,Mild
FARM0485,Central USA,Maize,36.12,6.47,22.44,179.47,50.87,9.35,Drip,Inorganic,45.72,2024-04-12,2024-08-16,126,4467.83,IOT7392,2024-06-05 04:00:00,15.4727,86.2474,0.7334,None
FARM0486,South USA,Cotton,30.18,6.69,31.82,289.35,86.15,5.23,None,Mixed,7.91,2024-01-06,2024-04-06,91,6111.6,IOT8423,2024-06-06 03:00:00,26.4151,83.3608,0.8991,None
FARM0487,South USA,Rice,15.11,7.23,16.28,243.38,79.97,9.47,None,Mixed,91.96,2024-05-08,2024-09-05,120,3702.02,IOT4141,2024-06-05 20:00:00,12.9399,74.4704,0.6191,None
FARM0488,South India,Cotton,31.12,7.35,16.41,83.9,76.42,9.81,Manual,Mixed,20.81,2024-04-05,2024-08-31,148,5213.72,IOT1228,2024-06-04 07:00:00,32.1235,76.7007,0.605,None
FARM0489,South India,Rice,44.88,5.63,23.34,56.13,57.72,4.28,Sprinkler,Organic,21.41,2024-03-27,2024-07-19,114,3970.39,IOT9933,2024-06-03 03:00:00,12.3025,88.3149,0.751,None
FARM0490,East Africa,Maize,39.64,6.79,34.63,193.99,44.79,7.54,None,Organic,98.08,2024-05-05,2024-09-08,126,2691.16,IOT3402,2024-06-07 18:00:00,33.5709,86.2536,0.5951,None
FARM0491,South USA,Soybean,35.71,6.11,18.72,149.02,40.47,4.96,Sprinkler,Mixed,91.29,2024-02-13,2024-06-17,125,1568.82,IOT4766,2024-06-02 17:00:00,29.0984,72.4468,0.8933,None
FARM0492,South India,Rice,23.28,6.26,29.76,231.33,42.75,6.12,Manual,Organic,96.94,2024-02-10,2024-07-05,146,3377.05,IOT6006,2024-06-03 08:00:00,15.1051,83.7391,0.8827,None
FARM0493,South India,Wheat,38.21,6.58,26.44,124.63,81.63,9.06,Drip,Organic,75.07,2024-01-11,2024-05-01,111,3580.81,IOT1502,2024-06-02 22:00:00,22.8851,73.2479,0.4608,None
FARM0494,South USA,Rice,41.76,6.66,21.72,142.91,59.26,8.74,Sprinkler,Inorganic,87.34,2024-01-25,2024-06-04,131,5229.52,IOT6202,2024-06-01 04:00:00,31.4481,86.6107,0.4103,Mild
FARM0495,East Africa,Wheat,43.74,6.21,30.19,120.65,82.03,7.81,Drip,Organic,55.73,2024-03-01,2024-06-06,97,3289.4,IOT8659,2024-06-01 16:00:00,31.4058,87.0076,0.5829,None
FARM0496,East Africa,Maize,36.09,5.9,20.94,245.05,49.23,7.22,None,Mixed,35.26,2024-01-10,2024-04-12,93,3707.52,IOT1164,2024-06-03 10:00:00,23.8187,86.9832,0.3926,None
FARM0497,South India,Soybean,16.91,7.08,29.6,295.68,43.05,7.2,Manual,Organic,33.57,2024-05-10,2024-09-30,143,4740.93,IOT5052,2024-06-07 15:00:00,15.8544,81.2197,0.4867,None
FARM0498,Central USA,Soybean,39.69,6.44,19.24,54.45,81.0,4.01,None,Mixed,9.92,2024-05-25,2024-10-11,139,3135.9,IOT6206,2024-06-03 15:00:00,11.6454,81.1484,0.3006,None
FARM0499,Central USA,Soybean,20.86,5.77,31.57,236.65,50.66,8.77,None,Organic,71.67,2024-03-09,2024-07-11,124,3835.5,IOT5646,2024-06-01 01:00:00,21.0525,80.7041,0.4401,None
FARM0500,North India,Maize,33.72,5.88,28.08,114.15,63.17,5.08,None,Organic,91.62,2024-05-21,2024-08-31,102,4360.72,IOT2530,2024-06-05 11:00:00,29.1999,72.0753,0.5686,None
FARM0501,East Africa,Wheat,36.92,7.48,29.69,189.37,45.66,4.66,Drip,Organic,87.12,2024-02-04,2024-06-21,138,2392.01,IOT8662,2024-06-06 23:00:00,14.2214,83.2545,0.6218,None
FARM0502,South USA,Maize,12.42,5.83,17.26,207.81,53.87,4.76,Drip,Organic,14.84,2024-02-06,2024-06-13,128,3136.14,IOT6937,2024-06-04 08:00:00,25.1516,87.8304,0.5209,None
FARM0503,South USA,Rice,48.17,5.99,18.71,258.57,57.36,6.29,Sprinkler,Mixed,62.52,2024-03-21,2024-07-20,121,2359.74,IOT2482,2024-06-02 16:00:00,28.7888,72.4296,0.6177,Mild
FARM0504,North India,Rice,14.63,7.21,23.58,253.14,86.24,9.92,Sprinkler,Mixed,62.8,2024-04-21,2024-09-07,139,6790.0,IOT3626,2024-06-06 03:00:00,11.1688,84.4388,0.8729,None
FARM0505,East Africa,Rice,33.75,6.34,23.15,62.9,57.0,7.68,None,Mixed,11.05,2024-01-21,2024-06-16,147,3134.67,IOT8829,2024-06-05 20:00:00,21.6965,83.0855,0.8446,None
FARM0506,East Africa,Wheat,31.75,5.96,19.94,109.1,82.63,6.65,Manual,Inorganic,45.87,2024-04-07,2024-08-26,141,2274.3,IOT2371,2024-06-03 04:00:00,17.8258,83.9415,0.8886,Mild
FARM0507,North India,Rice,30.03,5.98,22.09,81.53,61.25,6.37,None,Mixed,73.03,2024-04-18,2024-08-01,105,4656.01,IOT4400,2024-06-01 12:00:00,12.7944,78.4284,0.4195,None
FARM0508,South India,Cotton,14.42,5.66,25.78,190.62,75.52,8.89,Sprinkler,Inorganic,43.57,2024-05-14,2024-09-20,129,6032.22,IOT1426,2024-06-06 11:00:00,34.6286,74.4132,0.668,None
FARM0509,East Africa,Soybean,31.61,7.19,33.04,80.12,78.85,6.56,None,Organic,14.92,2024-03-23,2024-07-27,126,5733.49,IOT3088,2024-06-01 01:00:00,13.1509,79.4933,0.3659,None
FARM0510,South India,Rice,46.48,7.46,17.68,122.93,86.43,4.48,None,Organic,7.45,2024-02-21,2024-06-23,123,6472.71,IOT5872,2024-06-07 20:00:00,23.7271,84.4865,0.7618,None
FARM0511,East Africa,Maize,15.24,7.49,24.43,160.41,54.15,5.58,Manual,Mixed,78.51,2024-01-15,2024-05-16,122,1110.12,IOT3235,2024-06-01 17:00:00,33.6243,70.0481,0.5617,None
FARM0512,East Africa,Cotton,15.11,6.56,23.94,60.71,71.25,7.23,Sprinkler,Inorganic,40.1,2024-04-01,2024-07-28,118,4900.0,IOT3711,2024-06-03 09:00:00,28.0624,89.3867,0.8646,None
FARM0513,East Africa,Maize,29.04,6.17,28.87,273.17,63.26,9.11,Drip,Inorganic,99.04,2024-04-14,2024-08-06,114,4243.83,IOT9611,2024-06-01 21:00:00,32.3569,79.7293,0.7091,None
FARM0514,Central USA,Wheat,27.62,6.27,34.13,267.33,55.76,7.6,Drip,Organic,1.08,2024-03-11,2024-08-02,144,2818.3,IOT9533,2024-06-04 14:00:00,13.9066,75.1052,0.633,None
FARM0515,North India,Maize,11.93,6.55,15.35,284.84,45.62,7.01,None,Organic,69.72,2024-05-14,2024-08-12,90,5134.89,IOT2910,2024-06-03 23:00:00,30.223,88.9421,0.3024,None
FARM0516,South USA,Maize,17.35,6.68,26.06,127.92,79.51,7.47,Manual,Mixed,76.41,2024-05-20,2024-09-25,128,5253.02,IOT2974,2024-06-06 00:00:00,16.3051,89.0534,0.693,Moderate
FARM0517,Central USA,Cotton,26.6,6.69,15.71,289.29,84.99,6.1,Drip,Inorganic,30.75,2024-03-13,2024-06-15,94,3488.06,IOT9311,2024-06-07 07:00:00,26.3827,71.4004,0.5508,Moderate
FARM0518,North India,Rice,25.66,5.75,31.53,185.01,56.22,8.27,Drip,Organic,58.28,2024-04-17,2024-08-26,131,6252.14,IOT4785,2024-06-06 10:00:00,17.1146,89.8918,0.8349,None
FARM0519,South USA,Cotton,26.77,6.14,29.49,234.69,67.2,9.74,None,Inorganic,4.77,2024-05-08,2024-10-04,149,5063.08,IOT5787,2024-06-02 14:00:00,11.4257,89.523,0.407,Moderate
FARM0520,South India,Maize,15.5,6.68,31.67,104.58,82.35,8.19,Manual,Mixed,27.45,2024-03-05,2024-06-18,105,5822.58,IOT3205,2024-06-07 14:00:00,24.7806,85.085,0.3946,None
FARM0521,South India,Maize,37.64,6.31,29.79,191.81,40.52,8.62,Drip,Inorganic,24.65,2024-01-05,2024-05-19,135,4352.21,IOT5653,2024-06-04 07:00:00,16.476,75.2151,0.6737,None
FARM0522,South India,Soybean,49.25,5.79,32.07,81.74,42.18,4.16,Drip,Organic,54.05,2024-02-13,2024-07-06,144,4062.85,IOT1161,2024-06-03 20:00:00,10.1297,77.3432,0.869,None
FARM0523,South USA,Rice,34.91,6.08,27.93,195.77,47.8,5.96,Manual,Inorganic,53.73,2024-04-09,2024-08-03,116,1582.62,IOT9328,2024-06-07 05:00:00,22.8938,71.7835,0.5952,None
FARM0524,South India,Wheat,40.19,7.18,16.18,153.29,44.8,6.99,Drip,Mixed,21.99,2024-02-19,2024-06-13,115,4364.4,IOT3476,2024-06-05 01:00:00,12.8725,89.792,0.5915,None
FARM0525,South India,Cotton,15.42,7.0,30.4,193.98,44.12,7.96,Sprinkler,Inorganic,68.58,2024-05-26,2024-09-16,113,4967.33,IOT1739,2024-06-04 20:00:00,25.6908,83.1742,0.7914,None
FARM0526,North India,Cotton,32.5,6.22,17.5,76.62,80.25,4.51,Sprinkler,Organic,44.35,2024-01-17,2024-04-22,96,3004.73,IOT3558,2024-06-01 18:00:00,29.0724,73.5346,0.4977,None
FARM0527,East Africa,Wheat,42.04,7.16,17.37,171.78,82.95,5.82,Sprinkler,Inorganic,59.01,2024-04-24,2024-08-17,115,5785.64,IOT1956,2024-06-03 01:00:00,25.8269,81.1092,0.7848,None
FARM0528,South USA,Cotton,49.61,5.57,28.98,160.91,45.61,7.6,Sprinkler,Inorganic,71.75,2024-04-22,2024-09-05,136,4683.8,IOT2957,2024-06-05 23:00:00,18.6901,82.2981,0.3212,None
FARM0529,Central USA,Soybean,19.31,6.84,28.35,50.65,77.11,5.63,Sprinkler,Inorganic,9.68,2024-02-20,2024-06-09,110,2033.03,IOT3993,2024-06-07 13:00:00,27.114,84.576,0.4758,None
FARM0530,South USA,Soybean,22.1,6.64,25.05,169.66,41.56,7.25,Drip,Mixed,65.25,2024-02-22,2024-06-17,116,1943.11,IOT7900,2024-06-05 16:00:00,28.4299,84.3644,0.6241,Moderate
FARM0531,Central USA,Rice,49.72,6.75,19.38,263.58,88.63,9.44,Manual,Inorganic,46.81,2024-01-26,2024-06-16,142,5271.05,IOT9675,2024-06-01 00:00:00,31.058,82.855,0.5471,None
FARM0532,East Africa,Wheat,14.11,6.47,27.09,229.64,45.81,6.14,Manual,Organic,72.65,2024-01-27,2024-05-14,108,5834.93,IOT6083,2024-06-03 15:00:00,30.3228,83.9906,0.7564,None
FARM0533,South USA,Wheat,25.97,7.08,30.96,199.77,69.6,9.08,Drip,Organic,36.29,2024-01-02,2024-04-01,90,4772.83,IOT2623,2024-06-06 19:00:00,24.5429,73.1836,0.7933,Moderate
FARM0534,South India,Rice,30.0,5.91,30.73,97.18,64.54,8.04,Sprinkler,Inorganic,57.49,2024-05-04,2024-09-27,146,5967.49,IOT4569,2024-06-01 16:00:00,16.3872,70.4224,0.4768,None
FARM0535,South USA,Wheat,39.79,7.22,20.16,53.47,62.99,5.66,Drip,Inorganic,80.93,2024-03-04,2024-06-30,118,3952.49,IOT9006,2024-06-02 04:00:00,31.2613,75.8558,0.706,Mild
FARM0536,South India,Rice,49.17,6.16,26.61,200.87,49.56,9.82,Sprinkler,Organic,32.36,2024-05-05,2024-08-29,116,3224.43,IOT1427,2024-06-01 08:00:00,17.0735,72.8884,0.445,Severe
FARM0537,South India,Cotton,45.45,6.74,26.97,215.81,57.42,7.41,Manual,Inorganic,20.31,2024-04-02,2024-07-04,93,5850.22,IOT3917,2024-06-07 21:00:00,34.8638,75.1499,0.4146,None
FARM0538,South India,Cotton,48.89,6.61,25.37,123.84,47.43,5.0,Sprinkler,Inorganic,79.94,2024-05-26,2024-09-15,112,5411.65,IOT6859,2024-06-04 22:00:00,13.785,78.5061,0.6569,Moderate
FARM0539,South India,Soybean,47.61,6.97,34.49,285.51,45.07,9.26,Drip,Inorganic,97.04,2024-03-20,2024-08-14,147,3827.73,IOT9820,2024-06-07 05:00:00,12.8732,72.2825,0.6676,None
FARM0540,South India,Maize,15.6,6.92,33.79,164.03,50.67,7.62,None,Mixed,90.29,2024-05-11,2024-08-30,111,2011.15,IOT1380,2024-06-07 18:00:00,34.3693,86.53,0.5842,None
FARM0541,South India,Wheat,28.27,6.58,16.68,224.31,49.31,8.1,None,Mixed,24.53,2024-01-20,2024-04-28,99,1278.4,IOT2688,2024-06-01 06:00:00,25.1456,71.3788,0.406,None
FARM0542,South India,Wheat,13.08,5.7,25.08,160.06,86.11,6.07,None,Organic,66.36,2024-02-15,2024-07-10,146,4347.24,IOT7202,2024-06-04 15:00:00,34.6377,84.7003,0.4813,None
FARM0543,South USA,Rice,16.09,5.56,33.69,258.97,82.27,7.5,None,Mixed,68.28,2024-02-01,2024-06-07,127,6605.69,IOT5221,2024-06-07 23:00:00,15.2504,88.3524,0.7495,Moderate
FARM0544,South USA,Wheat,17.48,7.49,32.11,209.76,41.93,7.14,Sprinkler,Inorganic,31.98,2024-04-24,2024-08-26,124,3614.82,IOT5771,2024-06-07 03:00:00,29.5651,70.2574,0.5266,Mild
FARM0545,South USA,Wheat,32.46,6.97,17.65,133.87,63.86,4.0,None,Inorganic,39.21,2024-04-18,2024-08-22,126,4266.52,IOT8270,2024-06-07 15:00:00,24.3498,76.6507,0.7627,Severe
FARM0546,North India,Wheat,30.7,6.22,27.41,200.39,63.9,7.16,Sprinkler,Mixed,92.65,2024-03-25,2024-07-30,127,4220.18,IOT7030,2024-06-01 04:00:00,32.8672,76.5915,0.8489,None
FARM0547,North India,Maize,13.14,6.83,22.08,180.33,65.0,7.5,Manual,Organic,78.79,2024-03-12,2024-06-16,96,2699.92,IOT5821,2024-06-05 16:00:00,31.4353,75.4806,0.6134,Mild
FARM0548,East Africa,Soybean,16.71,6.02,16.16,99.57,48.15,5.21,None,Mixed,24.64,2024-05-18,2024-10-14,149,4580.0,IOT9661,2024-06-04 20:00:00,24.5076,75.8676,0.3599,Mild
FARM0549,South USA,Rice,20.9,6.75,31.56,174.08,66.98,8.52,Manual,Inorganic,72.75,2024-04-22,2024-09-17,148,5933.23,IOT3407,2024-06-06 03:00:00,24.0672,85.1416,0.4764,None
FARM0550,East Africa,Rice,30.16,6.49,25.19,217.52,70.75,5.92,Manual,Inorganic,53.26,2024-04-23,2024-08-09,108,2811.6,IOT2171,2024-06-06 23:00:00,24.3048,84.2566,0.6147,None
FARM0551,East Africa,Rice,23.21,5.61,19.45,249.95,65.5,5.61,Drip,Mixed,62.83,2024-02-16,2024-07-14,149,4652.64,IOT5901,2024-06-06 14:00:00,15.2731,88.1375,0.5714,Severe
FARM0552,South India,Rice,30.07,7.44,21.69,231.9,50.75,5.61,Sprinkler,Organic,42.16,2024-01-27,2024-05-03,97,3644.18,IOT2969,2024-06-04 10:00:00,24.3307,71.9795,0.7408,Moderate
FARM0553,South USA,Cotton,41.66,5.97,21.7,184.88,84.14,5.22,Manual,Mixed,46.47,2024-04-16,2024-08-27,133,5964.71,IOT6517,2024-06-05 16:00:00,30.6274,72.8374,0.8916,None
FARM0554,Central USA,Cotton,16.41,6.38,27.56,64.17,79.75,6.26,Manual,Mixed,68.65,2024-03-05,2024-08-01,149,5883.1,IOT7179,2024-06-04 22:00:00,31.8677,78.2533,0.327,None
FARM0555,South India,Wheat,37.4,6.88,25.52,204.82,81.91,8.33,Manual,Inorganic,62.32,2024-04-01,2024-08-11,132,4382.64,IOT3980,2024-06-07 12:00:00,30.8657,86.5941,0.5674,None
FARM0556,North India,Wheat,19.73,5.69,15.94,243.92,77.86,9.9,None,Mixed,74.04,2024-05-27,2024-09-06,102,4763.39,IOT6340,2024-06-06 09:00:00,24.115,76.9157,0.8484,None
FARM0557,South India,Maize,41.99,5.92,24.94,219.7,41.56,7.31,Sprinkler,Organic,6.67,2024-05-27,2024-09-08,104,3606.18,IOT8037,2024-06-01 05:00:00,24.4401,86.5983,0.8379,None
FARM0558,Central USA,Wheat,30.94,5.69,20.03,292.13,41.33,5.29,Sprinkler,Mixed,45.18,2024-04-08,2024-07-14,97,2262.2,IOT6487,2024-06-02 16:00:00,22.2924,71.9107,0.5806,Mild
FARM0559,South India,Rice,16.32,6.07,15.43,232.82,59.89,4.99,Drip,Inorganic,49.91,2024-02-02,2024-05-07,95,5097.98,IOT8595,2024-06-03 07:00:00,17.3418,82.7705,0.5511,None
FARM0560,East Africa,Cotton,42.44,7.06,31.71,90.27,86.95,6.21,None,Organic,9.01,2024-02-15,2024-05-18,93,3667.42,IOT2883,2024-06-04 02:00:00,18.2121,87.3271,0.3165,None
FARM0561,Central USA,Maize,28.1,6.54,18.9,157.33,59.93,5.81,Drip,Inorganic,11.04,2024-04-10,2024-08-20,132,3660.41,IOT9637,2024-06-06 13:00:00,21.5986,83.8603,0.5545,Moderate
FARM0562,South India,Rice,39.86,6.47,33.88,269.93,48.33,5.63,Sprinkler,Organic,38.88,2024-02-19,2024-06-08,110,3058.7,IOT3331,2024-06-02 01:00:00,13.328,77.5283,0.4918,Mild
FARM0563,East Africa,Wheat,45.25,6.21,26.43,258.44,76.8,8.46,Manual,Mixed,9.71,2024-04-20,2024-09-01,134,3111.24,IOT5530,2024-06-01 06:00:00,18.818,74.5772,0.4681,Mild
FARM0564,South USA,Cotton,35.84,6.46,23.59,246.24,43.27,8.96,Drip,Inorganic,82.68,2024-02-08,2024-06-23,136,3997.31,IOT3635,2024-06-06 05:00:00,17.1622,73.7759,0.824,Mild
FARM0565,South India,Soybean,34.65,6.89,15.2,128.32,71.18,7.23,Sprinkler,Mixed,68.69,2024-01-07,2024-05-08,122,5171.76,IOT9906,2024-06-07 01:00:00,33.802,86.8976,0.5325,None
FARM0566,South India,Maize,35.91,6.22,21.85,168.09,65.29,5.08,Drip,Mixed,30.09,2024-03-23,2024-07-05,104,2939.59,IOT9926,2024-06-02 09:00:00,33.1419,89.5728,0.7993,Moderate
FARM0567,South India,Cotton,49.9,7.2,15.88,216.92,69.1,8.23,None,Organic,21.88,2024-02-25,2024-07-09,135,1621.5,IOT3623,2024-06-04 18:00:00,31.105,84.2733,0.845,None
FARM0568,East Africa,Rice,48.27,6.62,34.67,219.27,88.62,4.61,Sprinkler,Mixed,53.5,2024-05-15,2024-08-19,96,4215.29,IOT8310,2024-06-03 11:00:00,11.6928,82.183,0.7385,Moderate
FARM0569,Central USA,Soybean,29.31,7.13,31.75,57.0,62.4,9.45,Drip,Organic,79.81,2024-03-21,2024-07-19,120,2196.63,IOT6573,2024-06-07 12:00:00,24.4117,83.0183,0.4867,None
FARM0570,North India,Soybean,12.01,6.61,34.28,82.61,83.35,8.03,Drip,Mixed,52.02,2024-02-19,2024-06-24,126,5808.44,IOT4469,2024-06-06 20:00:00,10.7507,79.309,0.6697,None
FARM0571,Central USA,Maize,15.96,7.12,16.38,235.27,67.77,7.71,Sprinkler,Mixed,75.11,2024-02-10,2024-05-29,109,5922.31,IOT9117,2024-06-06 09:00:00,12.8917,84.0678,0.6617,None
FARM0572,Central USA,Cotton,24.83,5.6,20.53,152.09,63.38,5.61,Drip,Inorganic,58.78,2024-02-26,2024-06-14,109,5726.83,IOT8798,2024-06-03 04:00:00,28.4392,79.9439,0.6941,None
FARM0573,East Africa,Soybean,39.98,6.6,27.9,281.88,62.59,4.92,Manual,Organic,67.62,2024-04-16,2024-08-31,137,4279.41,IOT9895,2024-06-02 08:00:00,11.8571,76.9027,0.6436,None
FARM0574,South USA,Wheat,17.59,5.54,16.03,283.44,54.16,9.35,None,Organic,25.46,2024-02-11,2024-06-19,129,4827.0,IOT1056,2024-06-04 17:00:00,27.4808,73.4755,0.894,None
FARM0575,South USA,Soybean,17.03,7.35,28.65,53.35,46.06,5.65,Sprinkler,Inorganic,33.6,2024-01-13,2024-05-17,125,5327.61,IOT1722,2024-06-02 22:00:00,12.571,75.1517,0.4437,None
FARM0576,South India,Wheat,10.52,6.27,19.72,257.38,76.46,8.19,Sprinkler,Mixed,64.1,2024-02-08,2024-05-30,112,3119.92,IOT3019,2024-06-05 10:00:00,23.8165,80.1481,0.6692,Mild
FARM0577,Central USA,Wheat,28.97,6.98,29.78,61.19,83.43,5.59,Sprinkler,Organic,34.85,2024-01-27,2024-06-11,136,5855.34,IOT2918,2024-06-03 16:00:00,32.5552,77.2484,0.8837,None
FARM0578,North India,Maize,44.01,7.31,16.35,293.82,65.03,7.41,Manual,Organic,61.67,2024-02-01,2024-06-20,140,4774.29,IOT2471,2024-06-03 12:00:00,24.3423,76.1356,0.821,Moderate
FARM0579,East Africa,Soybean,40.55,6.17,21.24,96.55,86.62,8.67,Sprinkler,Inorganic,13.73,2024-05-25,2024-09-07,105,6027.25,IOT3319,2024-06-02 14:00:00,10.2566,83.7363,0.6415,None
FARM0580,North India,Maize,35.74,5.68,21.85,209.21,89.8,5.55,Manual,Inorganic,81.87,2024-05-21,2024-08-31,102,4093.29,IOT1000,2024-06-07 06:00:00,24.7237,82.6071,0.5521,None
FARM0581,Central USA,Maize,24.72,5.63,19.73,175.01,76.51,7.0,Manual,Inorganic,57.12,2024-03-09,2024-07-12,125,2972.4,IOT1602,2024-06-04 20:00:00,32.1779,80.8694,0.4345,None
FARM0582,North India,Maize,17.22,5.96,30.75,207.29,65.69,5.95,Sprinkler,Organic,13.21,2024-04-07,2024-07-06,90,3340.91,IOT1107,2024-06-02 14:00:00,11.4495,73.9416,0.8418,None
FARM0583,South USA,Wheat,22.92,6.68,18.2,209.8,56.99,7.77,Drip,Organic,45.24,2024-03-04,2024-06-29,117,3896.8,IOT4659,2024-06-01 16:00:00,34.5231,87.5277,0.8908,None
FARM0584,South India,Soybean,20.35,5.88,26.85,147.58,42.95,6.27,Manual,Organic,52.21,2024-04-09,2024-08-11,124,2980.74,IOT4387,2024-06-01 00:00:00,21.3673,79.8878,0.6913,None
FARM0585,South USA,Wheat,23.23,7.19,25.85,180.51,66.19,5.08,None,Mixed,82.59,2024-05-16,2024-09-12,119,5037.12,IOT1556,2024-06-02 19:00:00,15.7575,86.8189,0.6171,Mild
FARM0586,South USA,Wheat,20.05,7.07,29.78,158.22,41.74,5.93,Drip,Mixed,13.75,2024-05-10,2024-08-12,94,4417.38,IOT1630,2024-06-06 03:00:00,28.9125,88.1676,0.5536,Moderate
FARM0587,South USA,Soybean,40.03,5.59,19.28,165.78,74.85,4.49,Drip,Inorganic,53.35,2024-04-17,2024-08-02,107,3464.83,IOT7362,2024-06-04 12:00:00,13.0751,83.6938,0.8751,Mild
